,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
31527,Toyota, Corolla,"£17,799",2022,Other,62.8 mpg,Tax: £170,"Mileage: 10,900",Hybrid,white,1.8 VVT-i Hybrid Icon 5dr CVT
31528,Toyota, C-HR,"£19,949",2021,Other,57.7 mpg,Tax: £170,"Mileage: 12,606",Hybrid,white,1.8 Hybrid Icon 5dr CVT
31529,Toyota, Aygo,"£9,449",2020,Other,56.5 mpg,Tax: £180,"Mileage: 13,585",Petrol,white,1.0 VVT-i X-Play TSS 5dr
31530,Toyota, C-HR,"£19,599",2019,Other,72.4 mpg,Tax: £170,"Mileage: 14,455",Hybrid,white,1.8 Hybrid Excel 5dr CVT [Leather]
31610,Toyota, C-HR,"£18,799",2021,Other,57.7 mpg,Tax: £170,"Mileage: 14,537",Hybrid,white,1.8 Hybrid Icon 5dr CVT [Tech]
31611,Toyota, Yaris,"£10,999",2017,Other,55.0 mpg,Tax: £35,"Mileage: 17,645",Petrol,white,1.33 VVT-i Design 5dr
31612,Toyota, RAV4,"£24,349",2020,Other,56.5 mpg,Tax: £170,"Mileage: 18,086",Hybrid,white,4 2.5 VVT-i Hybrid Icon 5dr CVT 2WD
31613,Toyota, C-HR,"£20,999",2020,Other,58.9 mpg,Tax: £170,"Mileage: 18,477",Hybrid,white,1.8 Hybrid Dynamic 5dr CVT
31614,Toyota, Yaris,"£15,899",2021,Other,68.9 mpg,Tax: £170,"Mileage: 19,266",Hybrid,white,1.5 Hybrid Icon 5dr CVT
31615,Toyota, Aygo,"£8,799",2019,Other,56.5 mpg,Tax: £180,"Mileage: 21,413",Petrol,white,1.0 VVT-i X-Play 5dr
31616,Toyota, C-HR,"£17,399",2019,Other,72.4 mpg,Tax: £170,"Mileage: 21,497",Hybrid,white,1.8 Hybrid Design 5dr CVT
31617,Toyota, Yaris,"£16,049",2021,Other,68.9 mpg,Tax: £170,"Mileage: 21,638",Hybrid,white,1.5 Hybrid Icon 5dr CVT
31618,Toyota, C-HR,"£16,699",2019,Other,72.4 mpg,Tax: £170,"Mileage: 22,280",Hybrid,white,1.8 Hybrid Icon 5dr CVT
31619,Toyota, Corolla,"£17,999",2019,Other,58.9 mpg,Tax: £170,"Mileage: 22,567",Hybrid,white,1.8 VVT-i Hybrid Icon Tech 4dr CVT
31706,Toyota, Corolla,"£17,999",2019,Other,58.9 mpg,Tax: £170,"Mileage: 22,567",Hybrid,white,1.8 VVT-i Hybrid Icon Tech 4dr CVT
31707,Toyota, Yaris,"£14,949",2021,Other,68.9 mpg,Tax: £170,"Mileage: 23,263",Hybrid,white,1.5 Hybrid Icon 5dr CVT
31708,Toyota, Corolla,"£18,799",2019,Other,72.4 mpg,Tax: £170,"Mileage: 23,649",Hybrid,white,2.0 VVT-i Hybrid Excel 5dr CVT
31709,Toyota, C-HR,"£17,899",2020,Other,58.9 mpg,Tax: £170,"Mileage: 23,672",Hybrid,white,1.8 Hybrid Icon 5dr CVT
31710,Toyota, Corolla,"£16,199",2020,Other,62.8 mpg,Tax: £170,"Mileage: 24,089",Hybrid,white,1.8 VVT-i Hybrid Icon Tech 5dr CVT
31711,Toyota, Aygo,"£10,049",2019,Other,57.7 mpg,Tax: £180,"Mileage: 25,058",Petrol,white,1.0 VVT-i X-Trend 5dr
31712,Toyota, Corolla,"£15,549",2020,Other,62.8 mpg,Tax: £170,"Mileage: 25,092",Hybrid,white,1.8 VVT-i Hybrid Icon 5dr CVT
31713,Toyota, Aygo,"£7,999",2017,Other,68.9 mpg,Tax: £180,"Mileage: 25,966",Petrol,white,FUNROOF 1.0 VVT-i X-Claim 5dr
31714,Toyota, C-HR,"£20,299",2020,Other,58.9 mpg,Tax: £170,"Mileage: 26,064",Hybrid,white,1.8 Hybrid Dynamic 5dr CVT
31715,Toyota, C-HR,"£16,749",2019,Other,72.4 mpg,Tax: £170,"Mileage: 26,071",Hybrid,white,1.8 Hybrid Icon 5dr CVT [Nav]
31802,Toyota, Yaris,"£9,999",2017,Other,55.0 mpg,Tax: £35,"Mileage: 27,212",Petrol,white,1.33 VVT-i Design 5dr
31803,Toyota, Yaris,"£15,349",2021,Other,68.9 mpg,Tax: £170,"Mileage: 29,253",Hybrid,white,1.5 Hybrid Icon 5dr CVT
31804,Toyota, RAV4,"£23,649",2020,Other,56.5 mpg,Tax: £170,"Mileage: 30,096",Hybrid,white,4 2.5 VVT-i Hybrid Design 5dr CVT 2WD
31805,Toyota, Corolla,"£15,549",2020,Other,62.8 mpg,Tax: £170,"Mileage: 30,230",Hybrid,white,1.8 VVT-i Hybrid Icon 5dr CVT
31806,Toyota, Auris,"£11,199",2017,Other,58.9 mpg,Tax: £180,"Mileage: 32,735",Petrol,white,1.2T Business Edition TSS 5dr
31807,Toyota, C-HR,"£15,799",2019,Other,72.4 mpg,Tax: £170,"Mileage: 33,320",Hybrid,white,1.8 Hybrid Icon 5dr CVT [Nav]
31808,Toyota, Aygo,"£7,449",2017,Other,69.0 mpg,Tax: £180,"Mileage: 33,993",Petrol,white,1.0 VVT-i X-Play 5dr
31809,Toyota, Aygo,"£7,399",2017,Other,69.0 mpg,Tax: £0,"Mileage: 35,287",Petrol,white,1.0 VVT-i X-Play 5dr
31810,Toyota, Aygo,"£8,899",2019,Other,57.7 mpg,Tax: £180,"Mileage: 35,786",Petrol,white,1.0 VVT-i X-Trend 5dr
31811,Toyota, C-HR,"£16,049",2020,Other,58.9 mpg,Tax: £170,"Mileage: 36,482",Hybrid,white,1.8 Hybrid Icon 5dr CVT
31896,Toyota, C-HR,"£17,199",2019,Other,72.4 mpg,Tax: £170,"Mileage: 32,209",Hybrid,white,1.8 Hybrid Design 5dr CVT
31897,Toyota, Auris,"£11,199",2017,Other,58.9 mpg,Tax: £180,"Mileage: 32,735",Petrol,white,1.2T Business Edition TSS 5dr
31898,Toyota, C-HR,"£17,599",2018,Other,72.4 mpg,Tax: £170,"Mileage: 33,245",Hybrid,white,1.8 Hybrid Excel 5dr CVT [Leather]
31899,Toyota, C-HR,"£15,799",2019,Other,72.4 mpg,Tax: £170,"Mileage: 33,320",Hybrid,white,1.8 Hybrid Icon 5dr CVT [Nav]
31900,Toyota, Aygo,"£7,449",2017,Other,69.0 mpg,Tax: £180,"Mileage: 33,993",Petrol,white,1.0 VVT-i X-Play 5dr
31901,Toyota, Aygo,"£7,399",2017,Other,69.0 mpg,Tax: £0,"Mileage: 35,287",Petrol,white,1.0 VVT-i X-Play 5dr
31902,Toyota, Aygo,"£8,899",2019,Other,57.7 mpg,Tax: £180,"Mileage: 35,786",Petrol,white,1.0 VVT-i X-Trend 5dr
31903,Toyota, Aygo,"£8,949",2019,Other,57.7 mpg,Tax: £180,"Mileage: 36,402",Petrol,white,1.0 VVT-i X-Trend 5dr
31904,Toyota, C-HR,"£16,049",2020,Other,58.9 mpg,Tax: £170,"Mileage: 36,482",Hybrid,white,1.8 Hybrid Icon 5dr CVT
31905,Toyota, C-HR,"£15,699",2019,Other,72.4 mpg,Tax: £170,"Mileage: 36,829",Hybrid,white,1.8 Hybrid Icon 5dr CVT [Tech]
31994,Toyota, Corolla,"£16,949",2020,Other,62.8 mpg,Tax: £170,"Mileage: 37,020",Hybrid,white,TOURING SPORT 1.8 VVT-i Hybrid Icon Tech 5dr CVT
31995,Toyota, Aygo,"£8,849",2019,Other,57.7 mpg,Tax: £180,"Mileage: 37,496",Petrol,white,1.0 VVT-i X-Trend 5dr
31996,Toyota, Aygo,"£9,049",2020,Other,57.7 mpg,Tax: £180,"Mileage: 37,575",Petrol,white,1.0 VVT-i X-Trend 5dr
31997,Toyota, Auris,"£13,499",2017,Other,72.4 mpg,Tax: £170,"Mileage: 41,842",Hybrid,white,1.8 Hybrid Excel TSS 5dr CVT
31998,Toyota, Aygo,"£9,199",2019,Other,57.7 mpg,Tax: £180,"Mileage: 42,385",Petrol,white,1.0 VVT-i X-Trend 5dr
31999,Toyota, Auris,"£13,449",2017,Other,78.5 mpg,Tax: £170,"Mileage: 44,568",Hybrid,white,1.8 Hybrid Business Edition TSS 5dr CVT
32000,Toyota, C-HR,"£16,999",2019,Other,72.4 mpg,Tax: £170,"Mileage: 45,101",Hybrid,white,1.8 Hybrid Dynamic 5dr CVT
32001,Toyota, Corolla,"£15,549",2020,Other,57.7 mpg,Tax: £170,"Mileage: 50,250",Hybrid,white,1.8 VVT-i Hybrid Design 5dr CVT
32002,Toyota, Aygo,"£10,199",2020,Other,56.5 mpg,Tax: £180,"Mileage: 53,073",Petrol,white,1.0 VVT-i X-Play 5dr x-shift
32003,Toyota, Prius,"£18,849",2019,Other,64.2 mpg,Tax: £170,"Mileage: 56,014",Hybrid,white,1.8 VVTi Business Ed Plus 5dr CVT [15 inch alloy]
32087,Toyota, C-HR,"£14,499",2018,Other,74.3 mpg,Tax: £170,"Mileage: 57,127",Hybrid,white,1.8 Hybrid Icon 5dr CVT [Nav]
32088,Toyota, RAV4,"£17,549",2018,Other,56.5 mpg,Tax: £170,"Mileage: 57,251",Hybrid,white,4 2.5 VVT-i Hybrid Design TSS 5dr CVT 2WD
32089,Toyota, Corolla,"£17,699",2020,Other,53.3 mpg,Tax: £170,"Mileage: 68,086",Hybrid,white,TOURING SPORT 2.0 VVT-i Hybrid GR Sport 5dr CVT
32090,Toyota, Yaris,"£15,949",2021,Other,68.9 mpg,Tax: £170,"Mileage: 24,181",Hybrid,white,1.5 Hybrid Icon 5dr CVT
