,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
82,Nissan, X Trail,"£13,479",2018,Automatic,53.3 mpg,Tax: £180,"Mileage: 82,300",Diesel,beige,dCi Tekna
83,Nissan, X Trail,"£19,782",2020,Automatic,38.7 mpg,Tax: £180,"Mileage: 18,748",Petrol,beige,l 1.3 DiG-T Acenta Premium 5dr DCT
84,Nissan, X Trail,"£21,900",2020,Automatic,38.7 mpg,Tax: £180,"Mileage: 27,875",Diesel,beige,l 1.7 dCi Tekna 5dr CVT
85,Nissan, X Trail,"£15,657",2017,Automatic,53.3 mpg,Tax: £180,"Mileage: 41,928",Diesel,beige,l 1.6 dCi Tekna 5dr Xtronic
86,Nissan, X Trail,"£17,696",2018,Automatic,53.3 mpg,Tax: £180,"Mileage: 21,405",Diesel,beige,l 1.6 dCi N-Connecta 5dr Xtronic [7 Seat]
87,Nissan, X Trail,"£25,589",2021,Automatic,36.7 mpg,Tax: £180,"Mileage: 18,824",Petrol,beige,l 1.3 DiG-T 158 Tekna 5dr DCT
88,Nissan, X Trail,"£38,990",2023,Other,37.2 mpg,Tax: n/a,"Mileage: 5,000",Other,beige,"l 1.5 163 MHEV DIG-T TEKNA PLUS XTRONIC*QUILTED PREMIUM LEATHER,20'''' DIAMOND CUT ALLOY WHEELS*"
89,Nissan, X Trail,"£20,595",,Automatic,34.5 mpg,Tax: £180,"Mileage: 19,971",Petrol,beige,N Connecta
90,Nissan, Qashqai,"£6,995",2012,Manual,42.8 mpg,Tax: £240,"Mileage: 67,648",Petrol,beige,+2 1.6 Acenta SUV 5dr Petrol Manual 2WD Euro 5 (s/s) (117 ps)
91,Nissan, Pulsar,"£10,349",2015,Automatic,55.4 mpg,Tax: £35,"Mileage: 31,599",Petrol,beige,r 1.2 DiG-T Tekna 5dr Xtronic
263,Nissan, Qashqai,"£20,450",2021,Automatic,44.8 mpg,Tax: £170,"Mileage: 19,262",Petrol,black,1.3 DIG-T ACENTA PREMIUM DCT MHEV 5d 156 BHP
264,Nissan, Juke,"£12,950",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 24,450",Petrol,black,1.0 DIG-T ACENTA 5d 116 BHP
265,Nissan, Qashqai,"£16,695",2019,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 18,975",Petrol,black,i 1.3 DiG-T 160 N-Connecta 5dr DCT
266,Nissan, Qashqai,"£15,999",2017,Other,50.4 mpg,Tax: £180,"Mileage: 9,733",Petrol,black,1.2 DiG-T N-Connecta 5dr Xtronic
267,Nissan, Micra,"£12,899",2020,Other,47.9 mpg,Tax: £180,"Mileage: 11,182",Petrol,black,1.0 IG-T 100 N-Sport 5dr
268,Nissan, Qashqai,"£16,399",2019,Other,40.9 mpg,Tax: £180,"Mileage: 14,371",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
269,Nissan, X Trail,"£21,049",2020,Other,37.7 mpg,Tax: £180,"Mileage: 14,700",Petrol,black,1.3 DiG-T Acenta Premium 5dr [7 Seat] DCT
270,Nissan, Qashqai,"£16,899",2020,Other,44.8 mpg,Tax: £180,"Mileage: 15,312",Petrol,black,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT
271,Nissan, Qashqai,"£16,849",2020,Other,40.9 mpg,Tax: £180,"Mileage: 15,462",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
358,Nissan, Qashqai,"£16,849",2020,Other,40.9 mpg,Tax: £180,"Mileage: 15,462",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
359,Nissan, Qashqai,"£17,399",2020,Other,40.9 mpg,Tax: £180,"Mileage: 16,828",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
360,Nissan, Qashqai,"£16,799",2019,Other,39.8 mpg,Tax: £180,"Mileage: 18,251",Petrol,black,1.3 DiG-T Tekna 5dr
361,Nissan, Qashqai,"£15,749",2019,Other,40.4 mpg,Tax: £180,"Mileage: 19,135",Petrol,black,1.3 DiG-T N-Connecta 5dr
362,Nissan, Qashqai,"£16,799",2020,Other,40.4 mpg,Tax: £180,"Mileage: 19,643",Petrol,black,1.3 DiG-T N-Connecta 5dr
363,Nissan, X Trail,"£14,399",2019,Other,43.5 mpg,Tax: £180,"Mileage: 23,153",Diesel,black,1.7 dCi Acenta 5dr
364,Nissan, Micra,"£11,549",2019,Other,50.4 mpg,Tax: £180,"Mileage: 24,157",Petrol,black,1.0 IG-T 100 N-Connecta 5dr
365,Nissan, Micra,"£11,649",2019,Other,47.9 mpg,Tax: £180,"Mileage: 24,288",Petrol,black,1.0 DIG-T 117 N-Sport 5dr
366,Nissan, Qashqai,"£13,699",2019,Other,41.5 mpg,Tax: £180,"Mileage: 24,475",Petrol,black,1.3 DiG-T Acenta Premium 5dr
367,Nissan, Qashqai,"£13,349",2017,Other,50.4 mpg,Tax: £180,"Mileage: 24,515",Petrol,black,1.2 DiG-T Tekna 5dr
456,Nissan, Micra,"£11,899",2020,Other,47.9 mpg,Tax: £180,"Mileage: 25,032",Petrol,black,1.0 IG-T 100 N-Sport 5dr
457,Nissan, Qashqai,"£13,549",2018,Other,50.4 mpg,Tax: £180,"Mileage: 25,070",Petrol,black,1.2 DiG-T N-Connecta 5dr
458,Nissan, X Trail,"£19,449",2019,Other,41.5 mpg,Tax: £180,"Mileage: 25,928",Diesel,black,1.7 dCi Tekna 5dr [7 Seat]
459,Nissan, Qashqai,"£15,799",2019,Other,39.8 mpg,Tax: £180,"Mileage: 26,198",Petrol,black,1.3 DiG-T Tekna 5dr
460,Nissan, Qashqai,"£14,349",2018,Other,52.3 mpg,Tax: £180,"Mileage: 26,361",Diesel,black,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack]
461,Nissan, Qashqai,"£16,249",2020,Other,40.9 mpg,Tax: £180,"Mileage: 27,118",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
462,Nissan, Qashqai,"£17,699",2020,Other,52.3 mpg,Tax: £180,"Mileage: 27,140",Diesel,black,1.5 dCi 115 N-Connecta 5dr DCT
463,Nissan, Juke,"£11,249",2018,Other,70.6 mpg,Tax: £180,"Mileage: 28,447",Diesel,black,1.5 dCi Bose Personal Edition 5dr
464,Nissan, Qashqai,"£14,749",2019,Other,52.3 mpg,Tax: £180,"Mileage: 28,468",Diesel,black,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack]
554,Nissan, X Trail,"£21,049",2020,Other,42.2 mpg,Tax: £180,"Mileage: 28,738",Diesel,black,1.7 dCi Tekna 5dr
555,Nissan, Micra,"£9,899",2019,Other,50.4 mpg,Tax: £180,"Mileage: 29,685",Petrol,black,1.0 IG-T 100 Acenta 5dr
556,Nissan, Qashqai,"£17,249",2019,Other,39.8 mpg,Tax: £180,"Mileage: 29,817",Petrol,black,1.3 DiG-T 160 N-Connecta 5dr DCT
557,Nissan, Qashqai,"£15,699",2020,Other,40.9 mpg,Tax: £180,"Mileage: 30,582",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
558,Nissan, Qashqai,"£15,499",2019,Other,39.8 mpg,Tax: £180,"Mileage: 30,794",Petrol,black,1.3 DiG-T Tekna 5dr
559,Nissan, Qashqai,"£12,599",2017,Other,74.3 mpg,Tax: £180,"Mileage: 31,411",Diesel,black,1.5 dCi Tekna 5dr
560,Nissan, Qashqai,"£15,049",2019,Other,39.8 mpg,Tax: £180,"Mileage: 31,559",Petrol,black,1.3 DiG-T Tekna 5dr
561,Nissan, Qashqai,"£13,349",2018,Other,52.3 mpg,Tax: £180,"Mileage: 31,573",Diesel,black,1.5 dCi 115 N-Connecta 5dr
562,Nissan, Qashqai,"£17,449",2021,Other,44.1 mpg,Tax: £180,"Mileage: 32,194",Petrol,black,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
563,Nissan, X Trail,"£17,249",2018,Other,55.4 mpg,Tax: £180,"Mileage: 33,651",Diesel,black,1.6 dCi Tekna 5dr
651,Nissan, Qashqai,"£15,349",2019,Other,51.4 mpg,Tax: £180,"Mileage: 34,326",Diesel,black,1.5 dCi 115 Tekna 5dr
652,Nissan, Qashqai,"£14,399",2019,Other,40.4 mpg,Tax: £180,"Mileage: 34,789",Petrol,black,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack]
653,Nissan, Qashqai,"£17,499",2020,Other,39.8 mpg,Tax: £180,"Mileage: 35,269",Petrol,black,1.3 DiG-T 160 Tekna 5dr DCT
654,Nissan, Qashqai,"£14,549",2019,Other,51.4 mpg,Tax: £180,"Mileage: 36,491",Diesel,black,1.5 dCi 115 Tekna 5dr
655,Nissan, Juke,"£12,499",2019,Other,35.8 mpg,Tax: £180,"Mileage: 36,986",Petrol,black,1.6 [112] Bose Personal Edition 5dr CVT
656,Nissan, Micra,"£8,849",2017,Other,64.2 mpg,Tax: £180,"Mileage: 37,122",Petrol,black,0.9 IG-T Acenta 5dr
657,Nissan, Qashqai,"£13,749",2019,Other,40.4 mpg,Tax: £180,"Mileage: 37,260",Petrol,black,1.3 DiG-T N-Connecta 5dr
658,Nissan, Qashqai,"£14,699",2018,Other,39.8 mpg,Tax: £180,"Mileage: 39,588",Petrol,black,1.3 DiG-T Tekna 5dr
659,Nissan, Qashqai,"£14,449",2017,Other,61.4 mpg,Tax: £150,"Mileage: 39,841",Diesel,black,1.6 dCi Tekna 5dr Xtronic
660,Nissan, Qashqai,"£14,549",2019,Other,52.3 mpg,Tax: £180,"Mileage: 41,126",Diesel,black,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack]
745,Nissan, Micra,"£9,499",2020,Other,50.4 mpg,Tax: £180,"Mileage: 51,643",Petrol,black,1.0 IG-T 100 Acenta 5dr
746,Nissan, Qashqai,"£11,549",2017,Other,74.3 mpg,Tax: £180,"Mileage: 59,337",Diesel,black,1.5 dCi N-Connecta 5dr
747,Nissan, Qashqai,"£14,699",2019,Other,39.8 mpg,Tax: £180,"Mileage: 65,895",Petrol,black,1.3 DiG-T Tekna+ 5dr
748,Nissan, Qashqai,"£11,849",2018,Other,52.3 mpg,Tax: £180,"Mileage: 68,177",Diesel,black,1.5 dCi 115 N-Connecta 5dr
749,Nissan, Qashqai,"£13,949",2020,Other,39.8 mpg,Tax: £180,"Mileage: 68,768",Petrol,black,1.3 DiG-T Tekna 5dr
750,Nissan, Qashqai,"£17,399",2020,Other,40.9 mpg,Tax: £180,"Mileage: 16,828",Petrol,black,1.3 DiG-T 160 Acenta Premium 5dr DCT
751,Nissan, Micra,"£11,549",2019,Other,50.4 mpg,Tax: £180,"Mileage: 24,157",Petrol,black,1.0 IG-T 100 N-Connecta 5dr
752,Nissan, Qashqai,"£13,349",2017,Other,50.4 mpg,Tax: £180,"Mileage: 24,515",Petrol,black,1.2 DiG-T Tekna 5dr
753,Nissan, Qashqai,"£14,749",2019,Other,52.3 mpg,Tax: £180,"Mileage: 28,468",Diesel,black,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack]
838,Nissan, Qashqai,"£15,499",2019,Other,39.8 mpg,Tax: £180,"Mileage: 30,794",Petrol,black,1.3 DiG-T Tekna 5dr
839,Nissan, Qashqai,"£12,599",2017,Other,74.3 mpg,Tax: £180,"Mileage: 31,411",Diesel,black,1.5 dCi Tekna 5dr
840,Nissan, Qashqai,"£17,449",2021,Other,44.1 mpg,Tax: £180,"Mileage: 32,194",Petrol,black,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
841,Nissan, Qashqai,"£15,349",2019,Other,51.4 mpg,Tax: £180,"Mileage: 34,326",Diesel,black,1.5 dCi 115 Tekna 5dr
842,Nissan, Qashqai,"£14,549",2019,Other,51.4 mpg,Tax: £180,"Mileage: 36,491",Diesel,black,1.5 dCi 115 Tekna 5dr
843,Nissan, Qashqai,"£14,699",2018,Other,39.8 mpg,Tax: £180,"Mileage: 39,588",Petrol,black,1.3 DiG-T Tekna 5dr
844,Nissan, Qashqai,"£11,899",2018,Other,54.3 mpg,Tax: £180,"Mileage: 46,158",Diesel,black,1.5 dCi [115] Acenta 5dr
845,Nissan, Qashqai,"£11,049",2018,Other,74.3 mpg,Tax: £180,"Mileage: 50,978",Diesel,black,1.5 dCi Acenta 5dr
846,Nissan, Juke,"£9,699",2017,Other,39.2 mpg,Tax: £180,"Mileage: 65,079",Petrol,black,1.6 DiG-T Nismo RS 5dr
847,Nissan, Qashqai,"£10,499",2019,Other,53.3 mpg,Tax: £180,"Mileage: 67,317",Diesel,black,1.5 dCi 115 Visia 5dr [Smart Vision Pack]
935,Nissan, Qashqai,"£14,399",2018,Other,52.3 mpg,Tax: £180,"Mileage: 48,999",Diesel,black,1.5 dCi 115 Tekna 5dr
936,Nissan, Qashqai,"£12,449",2019,Other,52.3 mpg,Tax: £180,"Mileage: 62,793",Diesel,black,1.5 dCi 115 N-Connecta 5dr [Executive Pack]
937,Nissan, Qashqai,"£12,949",2018,Other,50.4 mpg,Tax: £180,"Mileage: 34,765",Petrol,black,1.2 DiG-T N-Connecta 5dr
938,Nissan, Qashqai,"£10,999",2017,Other,74.3 mpg,Tax: £180,"Mileage: 53,203",Diesel,black,1.5 dCi N-Connecta 5dr
939,Nissan, Qashqai,"£13,299",2018,Other,52.3 mpg,Tax: £180,"Mileage: 54,435",Diesel,black,1.5 dCi 115 Tekna 5dr
940,Nissan, Juke,"£16,975",2021,Manual,47.9 mpg,Tax: £180,"Mileage: 1,619",Petrol,black,1.0 DiG-T 114 N-Connecta 5dr
941,Nissan, Juke,"£19,475",2022,Manual,45.6 mpg,Tax: £180,"Mileage: 1,990",Petrol,black,1.0 DiG-T 114 Tekna 5dr
942,Nissan, Qashqai,"£16,775",2020,Manual,44.1 mpg,Tax: £180,"Mileage: 8,631",Petrol,black,i 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack]
943,Nissan, Micra,"£11,975",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 11,283",Petrol,black,a 1.0 IG-T 100 N-Sport 5dr
944,Nissan, Qashqai,"£16,975",2020,Manual,44.1 mpg,Tax: £180,"Mileage: 12,938",Petrol,black,i 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack]
1031,Nissan, Qashqai,"£17,475",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 19,549",Petrol,black,i 1.3 DiG-T N-Tec 5dr
1032,Nissan, X Trail,"£23,975",2021,Automatic,38.7 mpg,Tax: £180,"Mileage: 9,455",Petrol,black,l 1.3 DiG-T 158 N-Design 5dr [7 Seat] DCT
1033,Nissan, X Trail,"£21,475",2020,Automatic,33.6 mpg,Tax: £180,"Mileage: 16,998",Petrol,black,l 1.3 DiG-T Tekna 5dr DCT
1034,Nissan, Qashqai,"£13,975",2019,Manual,41.5 mpg,Tax: £180,"Mileage: 18,622",Petrol,black,i 1.3 DiG-T Acenta Premium 5dr
1035,Nissan, Micra,"£14,475",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 19,022",Petrol,black,a 1.0 IG-T 100 N-Tec 5dr CVT
1036,Nissan, Qashqai,"£16,975",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 21,297",Petrol,black,i 1.3 DiG-T 160 N-Connecta 5dr DCT
1037,Nissan, Qashqai,"£17,475",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 35,601",Petrol,black,i 1.3 DiG-T 160 N-Connecta 5dr DCT
1121,Nissan, Qashqai,"£17,475",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 35,601",Petrol,black,i 1.3 DiG-T 160 N-Connecta 5dr DCT
1122,Nissan, Qashqai,"£16,675",2020,Semi-Auto,44.1 mpg,Tax: £180,"Mileage: 43,200",Petrol,black,i 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
1123,Nissan, Qashqai,"£17,975",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 43,625",Petrol,black,i 1.3 DiG-T 160 Tekna 5dr DCT
1124,Nissan, Qashqai,"£16,675",2020,Semi-Auto,44.1 mpg,Tax: £180,"Mileage: 46,327",Petrol,black,i 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
1125,Nissan, Juke,"£15,395",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 6,493",Petrol,black,1.0 DiG-T N-Connecta 5dr
1126,Nissan, Micra,"£11,995",2020,Manual,48.7 mpg,Tax: £180,"Mileage: 13,745",Petrol,black,a 1.0 IG-T 100 N-Tec 5dr
1127,Nissan, Micra,"£13,795",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 14,973",Petrol,black,a 1.0 IG-T 100 N-Tec 5dr CVT
1128,Nissan, Juke,"£14,495",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 21,352",Petrol,black,1.0 DiG-T N-Connecta 5dr
1129,Nissan, Qashqai,"£20,795",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 22,939",Hybrid,black,i 1.3 DiG-T MH N-Connecta 5dr
1217,Nissan, Qashqai,"£17,000",2020,Automatic,40.9 mpg,Tax: £180,"Mileage: 6,840",Petrol,black,"1.3 DIG-T Acenta Premium SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Android Auto,Apple CarPlay"
1218,Nissan, Qashqai,"£16,900",2020,Automatic,52.3 mpg,Tax: £180,"Mileage: 16,955",Diesel,black,"1.5 dCi N-Connecta SUV 5dr Diesel DCT Auto Euro 6 (s/s) (115 ps) Panoramic Roof,Android Auto"
1219,Nissan, Qashqai,"£15,300",2019,Automatic,40.9 mpg,Tax: £180,"Mileage: 17,436",Petrol,black,"1.3 DIG-T Acenta Premium SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Android Auto,Apple CarPlay"
1220,Nissan, Qashqai,"£13,000",2020,Manual,41.5 mpg,Tax: £180,"Mileage: 35,367",Petrol,black,"1.3 DIG-T Acenta Premium SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Android Auto,Apple CarPlay"
1221,Nissan, Qashqai,"£17,000",2019,Automatic,39.8 mpg,Tax: £180,"Mileage: 35,715",Petrol,black,"1.3 DIG-T Tekna SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Part Leather"
1222,Nissan, Qashqai,"£11,300",2017,Manual,64.2 mpg,Tax: £35,"Mileage: 38,885",Diesel,black,"1.6 dCi N-Connecta SUV 5dr Diesel Manual 2WD Euro 6 (s/s) (130 ps) 18'' alloy wheels,Sat Nav"
1223,Nissan, Juke,"£14,000",2020,Manual,46.3 mpg,Tax: £180,"Mileage: 39,842",Petrol,black,"1.0 DIG-T Tekna SUV 5dr Petrol Manual Euro 6 (s/s) (117 ps) 18'' alloy wheels,Privacy Glass"
1224,Nissan, Qashqai,"£13,500",2018,Manual,52.3 mpg,Tax: £180,"Mileage: 43,776",Diesel,black,"1.5 dCi Tekna SUV 5dr Diesel Manual Euro 6 (s/s) (115 ps) Panoramic Roof,Part Leather"
1225,Nissan, Qashqai,"£15,700",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 45,464",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Android Auto,Apple CarPlay"
1313,Nissan, Qashqai,"£16,900",2020,Automatic,52.3 mpg,Tax: £180,"Mileage: 16,955",Diesel,black,"1.5 dCi N-Connecta SUV 5dr Diesel DCT Auto Euro 6 (s/s) (115 ps) Panoramic Roof,Android Auto"
1314,Nissan, Qashqai,"£17,000",2019,Automatic,39.8 mpg,Tax: £180,"Mileage: 35,715",Petrol,black,"1.3 DIG-T Tekna SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Part Leather"
1315,Nissan, Qashqai,"£15,700",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 45,464",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Android Auto,Apple CarPlay"
1316,Nissan, Qashqai,"£15,300",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 45,704",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Android Auto"
1317,Nissan, Qashqai,"£17,000",2020,Automatic,39.8 mpg,Tax: £180,"Mileage: 47,462",Petrol,black,"1.3 DIG-T Tekna SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Part Leather"
1318,Nissan, Qashqai,"£13,500",2018,Manual,52.3 mpg,Tax: £180,"Mileage: 43,776",Diesel,black,"1.5 dCi Tekna SUV 5dr Diesel Manual Euro 6 (s/s) (115 ps) Panoramic Roof,Part Leather"
1319,Nissan, Qashqai,"£9,100",2017,Manual,64.2 mpg,Tax: £180,"Mileage: 80,267",Diesel,black,"1.6 dCi N-Connecta SUV 5dr Diesel Manual Euro 6 (s/s) (130 ps) Panoramic Roof,Sat Nav"
1320,Nissan, X Trail,"£17,600",2019,Manual,42.2 mpg,Tax: £180,"Mileage: 45,799",Diesel,black,"1.7 dCi Tekna SUV 5dr Diesel Manual Euro 6 (s/s) (150 ps) Panoramic Roof,Full Leather"
1321,Nissan, Qashqai,"£16,495",2020,Automatic,44.8 mpg,Tax: £180,"Mileage: 7,274",Petrol,black,DIG-T Acenta Premium
1405,Nissan, Qashqai,"£18,295",2020,Automatic,39.8 mpg,Tax: £180,"Mileage: 26,993",Petrol,black,DIG-T Tekna
1406,Nissan, Juke,"£12,090",2019,Automatic,34.9 mpg,Tax: £180,"Mileage: 10,000",Petrol,black,1.6 TEKNA XTRONIC 5d 112 BHP
1407,Nissan, Juke,"£10,190",2017,Automatic,46.3 mpg,Tax: £180,"Mileage: 37,554",Petrol,black,1.6 N-CONNECTA XTRONIC 5d 117 BHP
1408,Nissan, Qashqai,"£13,790",2021,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 39,000",Petrol,black,1.3 DIG-T ACENTA PREMIUM DCT 5d 156 BHP
1409,Nissan, Qashqai,"£17,100",2020,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 14,862",Petrol,black,i 1.3 DiG-T 160 [157] Acenta Premium 5dr DCT
1410,Nissan, Juke,"£12,244",2018,Manual,70.6 mpg,Tax: £180,"Mileage: 4,241",Diesel,black,1.5 dCi Tekna 5dr
1411,Nissan, Juke,"£24,475",2022,Automatic,55.4 mpg,Tax: £170,"Mileage: 2,410",Hybrid,black,1.6 Hybrid Premiere Edition 5dr Auto
1412,Nissan, Juke,"£15,975",2021,Manual,47.9 mpg,Tax: £180,"Mileage: 6,318",Petrol,black,1.0 DiG-T 114 N-Connecta 5dr
1413,Nissan, Juke,"£16,775",2020,Manual,45.6 mpg,Tax: £180,"Mileage: 9,191",Petrol,black,1.0 DiG-T 114 Tekna 5dr
1414,Nissan, Micra,"£10,975",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 11,941",Petrol,black,a 1.0 IG-T 100 Acenta 5dr
1499,Nissan, Juke,"£16,275",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 13,577",Petrol,black,1.0 DiG-T 114 Tekna 5dr
1500,Nissan, X Trail,"£15,275",2018,Automatic,55.4 mpg,Tax: £180,"Mileage: 18,958",Diesel,black,l 1.6 dCi Acenta 5dr Xtronic
1501,Nissan, Qashqai,"£16,775",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 20,163",Petrol,black,i 1.3 DiG-T 160 N-Connecta 5dr DCT
1502,Nissan, Micra,"£9,975",2019,Manual,47.9 mpg,Tax: £145,"Mileage: 30,799",Petrol,black,a 1.0 DIG-T 117 Acenta 5dr
1503,Nissan, X Trail,"£19,275",2020,Automatic,37.2 mpg,Tax: £180,"Mileage: 46,117",Petrol,black,l 1.3 DiG-T Tekna 5dr DCT
1504,Nissan, Juke,"£12,695",2018,Automatic,45.0 mpg,Tax: £180,"Mileage: 20,687",Petrol,black,1.6 Tekna 5dr Xtronic
1505,Nissan, Qashqai,"£15,738",2020,Semi-Auto,40.9 mpg,Tax: £180,"Mileage: 3,980",Petrol,black,i 1.3 DiG-T 160 Acenta Premium 5dr DCT
1506,Nissan, Juke,"£17,000",2020,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 5,067",Petrol,black,1.0 DiG-T N-Connecta 5dr DCT
1507,Nissan, Qashqai,"£14,990",2021,Manual,44.1 mpg,Tax: £180,"Mileage: 41,152",Petrol,black,i 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack]
1508,Nissan, Juke,"£15,390",2020,Manual,46.3 mpg,Tax: £180,"Mileage: 17,255",Petrol,black,1.0 DiG-T Tekna 5dr
1595,Nissan, Juke,"£10,655",2018,Manual,70.6 mpg,Tax: £180,"Mileage: 20,189",Diesel,black,1.5 dCi Bose Personal Edition 5dr
1596,Nissan, Micra,"£9,340",2018,Manual,64.2 mpg,Tax: £180,"Mileage: 45,382",Petrol,black,a 0.9 IG-T Tekna 5dr
1597,Nissan, Qashqai,"£13,800",2019,Manual,40.4 mpg,Tax: £180,"Mileage: 37,556",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Android Auto"
1598,Nissan, Juke,"£17,100",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 26,927",Petrol,black,"1.0 DIG-T Tekna+ SUV 5dr Petrol DCT Auto Euro 6 (s/s) (117 ps) Full Leather,Privacy Glass"
1599,Nissan, Qashqai,"£14,000",2019,Manual,40.4 mpg,Tax: £180,"Mileage: 32,289",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Running Boards,Panoramic Roof"
1600,Nissan, Qashqai,"£15,400",2019,Manual,39.8 mpg,Tax: £180,"Mileage: 35,681",Petrol,black,"1.3 DIG-T Tekna+ SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Full Leather"
1601,Nissan, Qashqai,"£11,100",2019,Manual,41.5 mpg,Tax: £180,"Mileage: 56,156",Petrol,black,"1.3 DIG-T Acenta Premium SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Android Auto,Apple CarPlay"
1602,Nissan, Qashqai,"£13,500",2019,Manual,39.8 mpg,Tax: £180,"Mileage: 57,465",Petrol,black,"1.3 DIG-T Tekna SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Full Leather"
1603,Nissan, Qashqai,"£12,200",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 62,202",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Android Auto"
1604,Nissan, X Trail,"£14,500",2017,Manual,48.7 mpg,Tax: £180,"Mileage: 39,293",Diesel,black,"2.0 dCi N-Connecta SUV 5dr Diesel Manual 4WD Euro 6 (s/s) (177 ps) Panoramic Roof,18'' alloy wheel"
1691,Nissan, X Trail,"£14,200",2020,Manual,47.1 mpg,Tax: £180,"Mileage: 71,550",Diesel,black,"1.7 dCi N-Connecta SUV 5dr Diesel Manual Euro 6 (s/s) (150 ps) Sat Nav,Privacy Glass"
1692,Nissan, Qashqai,"£13,800",2019,Manual,40.4 mpg,Tax: £180,"Mileage: 37,556",Petrol,black,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Android Auto"
1693,Nissan, Juke,"£23,475",2022,Automatic,55.4 mpg,Tax: £155,"Mileage: 1,485",Hybrid,black,1.6 Hybrid N-Connecta 5dr Auto
1694,Nissan, Qashqai,"£19,775",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 8,424",Hybrid,black,i 1.3 DiG-T MH Acenta Premium 5dr
