,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
28531,BMW, 1 Series,"£8,495",2017,Manual,83.1 mpg,Tax: £180,"Mileage: 54,900",Diesel,silver,116d EfficientDynamics Plus 5dr
28532,BMW, X3,"£20,900",2017,Semi-Auto,47.9 mpg,Tax: £180,"Mileage: 44,740",Diesel,silver,3 xDrive30d xLine 5dr Step Auto
28533,BMW, 5 Series,"£29,500",2019,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 15,000",Diesel,silver,520d xDrive M Sport 4dr Auto
28534,BMW, X3,"£38,000",2020,Semi-Auto,30.4 mpg,Tax: £180,"Mileage: 16,935",Petrol,silver,3 xDrive20i M Sport 5dr Step Auto
28535,BMW, X3,"£27,000",2019,Semi-Auto,54.3 mpg,Tax: £180,"Mileage: 38,341",Diesel,silver,3 xDrive20d M Sport 5dr Step Auto
28536,BMW, X5,"£30,000",2018,Automatic,47.1 mpg,Tax: £180,"Mileage: 60,820",Diesel,silver,5 xDrive40d M Sport 5dr Auto
28537,BMW, 2 Series,"£17,850",2019,Automatic,68.9 mpg,Tax: £180,"Mileage: 32,305",Diesel,silver,218d Sport 5dr Step Auto
28538,BMW, X2,"£17,700",2019,Manual,41.5 mpg,Tax: £165,"Mileage: 32,378",Petrol,silver,sDrive 18i Sport 5dr
28539,BMW, 5 Series,"£17,388",2018,Automatic,156.9 mpg,Tax: £170,"Mileage: 95,000",Other,silver,2.0 530E SE 4d 249 BHP
28622,BMW, 2 Series,"£18,190",2019,Manual,61.4 mpg,Tax: £165,"Mileage: 21,200",Diesel,silver,220d Sport 2dr [Nav]
28623,BMW, 5 Series,"£23,988",2018,Automatic,60.1 mpg,Tax: £180,"Mileage: 50,000",Diesel,silver,2.0 520D XDRIVE M SPORT 4d AUTO 188 BHP
28624,BMW, 4 Series,"£20,388",2018,Automatic,48.7 mpg,Tax: £180,"Mileage: 56,900",Petrol,silver,2.0 420I M SPORT GRAN COUPE 4d AUTO 181 BHP
28625,BMW, X3,"£24,500",2018,Automatic,54.3 mpg,Tax: £180,"Mileage: 45,030",Diesel,silver,3 2.0 20d M Sport 5dr Auto xDrive
28626,BMW, 2 Series,"£16,000",2018,Automatic,148.7 mpg,Tax: £155,"Mileage: 37,447",Other,silver,
28627,BMW, 4 Series,"£19,995",2017,Automatic,44.8 mpg,Tax: £170,"Mileage: 38,500",Petrol,silver,2.0 430I M SPORT 2d 248 BHP
28628,BMW, X1,"£14,795",2017,Manual,58.9 mpg,Tax: £180,"Mileage: 53,528",Diesel,silver,1 xDrive 20d M Sport 5dr
28629,BMW, X5,"£28,995",2018,Automatic,47.1 mpg,Tax: £180,"Mileage: 65,000",Diesel,silver,5 DIESEL ESTATE
28630,BMW, 1 Series,"£10,950",2018,Manual,53.3 mpg,Tax: £180,"Mileage: 95,586",Diesel,silver,LATE 2018 BMW 116D SE BUSINESS 115 BHP (FINANCE & WARRANTY)
28631,BMW, X3,"£28,950",2020,Automatic,54.3 mpg,Tax: £180,"Mileage: 39,372",Diesel,silver,3 xDrive20d M Sport 5dr Step Auto [Plus Pack]
28718,BMW, i3,"£14,495",2017,Automatic,470.8 mpg,Tax: £0,"Mileage: 33,973",Other,silver,0.6 I3 RANGE EXTENDER 94AH 5d 168 BHP
28719,BMW, X1,"£19,999",2019,Automatic,50.4 mpg,Tax: £180,"Mileage: 31,201",Diesel,silver,1 2.0 18d xLine SUV 5dr Diesel Auto sDrive Euro 6 (s/s) (150 ps)
28720,BMW, 2 Series,"£17,790",2020,Automatic,52.3 mpg,Tax: £180,"Mileage: 18,456",Diesel,silver,220d Sport 5dr Step Auto
28721,BMW, 3 Series,"£11,995",2018,Manual,64.2 mpg,Tax: £180,"Mileage: 77,190",Diesel,silver,DIESEL TOURING
28722,BMW, 3 Series,"£15,995",2017,Automatic,64.2 mpg,Tax: £180,"Mileage: 61,115",Diesel,silver,DIESEL SALOON
28723,BMW, X4,"£32,395",2019,Automatic,40.9 mpg,Tax: £180,"Mileage: 21,924",Diesel,silver,xDrive30d M Sport 5dr Step Auto
28724,BMW, 1 Series,"£15,895",2019,Manual,56.5 mpg,Tax: £180,"Mileage: 14,278",Petrol,silver,HATCHBACK
28725,BMW, M2,"£37,995",2020,Automatic,29.1 mpg,Tax: £180,"Mileage: 18,122",Petrol,silver,BiTurbo Competition
28726,BMW, 2 Series,"£17,495",2019,Automatic,52.3 mpg,Tax: £180,"Mileage: 15,400",Diesel,silver,DIESEL ACTIVE TOURER
28727,BMW, 4 Series,"£16,499",2018,Automatic,65.7 mpg,Tax: £180,"Mileage: 50,583",Diesel,silver,2.0 420d M Sport Coupe 2dr Diesel Auto (190 ps)
28810,BMW, 3 Series,"£12,990",2018,Manual,68.9 mpg,Tax: £180,"Mileage: 70,000",Diesel,silver,DIESEL SALOON
28811,BMW, 3 Series,"£21,900",2019,Manual,67.3 mpg,Tax: £180,"Mileage: 36,400",Diesel,silver,2.0 318d Sport Euro 6 (s/s) 4dr
28812,BMW, 4 Series,"£17,950",2018,Automatic,51.4 mpg,Tax: £180,"Mileage: 61,000",Diesel,silver,GRAN DIESEL COUPE
28813,BMW, X1,"£21,950",2019,Automatic,60.1 mpg,Tax: £155,"Mileage: 33,000",Diesel,silver,1 xDrive 20d M Sport
28814,BMW, X2,"£19,650",2019,Automatic,61.4 mpg,Tax: £180,"Mileage: 64,786",Diesel,silver,20d Sport
28815,BMW, 2 Series,"£17,995",2019,Automatic,48.7 mpg,Tax: £180,"Mileage: 61,000",Diesel,silver,DIESEL GRAN TOURER
28816,BMW, 7 Series,"£25,995",2018,Automatic,54.3 mpg,Tax: £180,"Mileage: 54,000",Diesel,silver,DIESEL SALOON
28817,BMW, 2 Series,"£14,495",2017,Manual,65.7 mpg,Tax: £180,"Mileage: 55,069",Diesel,silver,DIESEL ACTIVE TOURER
28818,BMW, 1 Series,"£9,950",2018,Manual,68.9 mpg,Tax: £180,"Mileage: 72,978",Diesel,silver,DIESEL HATCHBACK
28819,BMW, 1 Series,"£14,499",2016,Other,68.9 mpg,Tax: £20,"Mileage: 22,621",Diesel,silver,116d M Sport 5dr [Nav] Step Auto
28899,BMW, 2 Series,"£10,499",2016,Other,52.3 mpg,Tax: £150,"Mileage: 40,390",Petrol,silver,218i SE 2dr
28900,BMW, 3 Series,"£13,349",2016,Other,46.3 mpg,Tax: £200,"Mileage: 44,192",Petrol,silver,320i Sport 5dr
28901,BMW, 1 Series,"£8,390",2009,Automatic,42.8 mpg,Tax: £240,"Mileage: 33,000",Petrol,silver,118i SE
28902,BMW, 3 Series,"£9,999",2016,Automatic,74.3 mpg,Tax: £20,"Mileage: 120,000",Diesel,silver,320d Ed PLUS
28903,BMW, 3 Series,"£15,500",2016,Automatic,48.7 mpg,Tax: £180,"Mileage: 39,454",Petrol,silver,"2.0 320i M Sport Saloon 4dr Petrol Auto Euro 6 (s/s) (184 ps) Visibility Pack,M Sport Bodyki"
28904,BMW, 1 Series,"£12,880",2016,Automatic,58.9 mpg,Tax: £35,"Mileage: 14,000",Petrol,silver,"1.5 118i SE Auto Euro 6 (s/s) 3dr SAT/NAV,1 Owner From New"
28905,BMW, 5 Series,"£11,990",2015,Automatic,68.9 mpg,Tax: £20,"Mileage: 56,017",Diesel,silver,2.0 520d SE Auto Euro 6 (s/s) 4dr Free Delivery till New year
28906,BMW, X5,"£19,497",2014,Automatic,47.1 mpg,Tax: £240,"Mileage: 71,211",Diesel,silver,3.0 40d SE SUV 5dr Diesel Auto xDrive Euro 6 (s/s) (313 ps)
28992,BMW, i3,"£10,990",2014,Automatic,470.8 mpg,Tax: £0,"Mileage: 46,000",Hybrid,silver,I3 RANGE EXTENDER  60AH  BIG SPEC & ONE OWNER
28993,BMW, X1,"£18,490",2016,Semi-Auto,44.8 mpg,Tax: £200,"Mileage: 12,086",Petrol,silver,1 xDrive 20i xLine 5dr Step Auto
