,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
17724,Volvo, XC40,"£18,666",2019,Manual,45.6 mpg,Tax: £180,"Mileage: 31,821",Petrol,grey,1.5 T3 Momentum 5dr
17725,Volvo, XC60,"£35,213",2021,Semi-Auto,33.2 mpg,Tax: £170,"Mileage: 42,223",Hybrid,grey,2.0 B6P [300] R DESIGN 5dr AWD Geartronic
17726,Volvo, XC90,"£33,098",2017,Semi-Auto,49.6 mpg,Tax: £180,"Mileage: 48,695",Diesel,grey,2.0 D5 PowerPulse Inscription Pro 5dr AWD G tronic
17727,Volvo, XC60,"£25,497",2020,Semi-Auto,38.7 mpg,Tax: £170,"Mileage: 56,649",Hybrid,grey,2.0 B5P [250] Momentum Pro 5dr Geartronic
17728,Volvo, XC90,"£55,730",2023,Automatic,32.5 mpg,Tax: £170,"Mileage: 1,000",Petrol,grey,2.0 B5P (250) Core 5dr AWD Geartronic
17813,Volvo, XC40,"£40,210",2023,Automatic,134.5 mpg,Tax: £170,"Mileage: 3,500",Hybrid,grey,1.5 T4 Recharge PHEV Plus Dark 5dr Auto
17814,Volvo, XC40,"£38,650",2023,Automatic,134.5 mpg,Tax: £170,"Mileage: 4,594",Hybrid,grey,1.5 T4 Recharge PHEV Plus Dark 5dr Auto
17815,Volvo, XC40,"£27,980",2020,Automatic,38.7 mpg,Tax: £170,"Mileage: 13,169",Petrol,grey,2.0 B4P R DESIGN Pro 5dr Auto
17816,Volvo, XC90,"£35,940",2018,Automatic,47.3 mpg,Tax: £180,"Mileage: 25,339",Diesel,grey,2.0 D5 PowerPulse R DESIGN 5dr AWD Geartronic
17817,Volvo, XC60,"£42,990",2021,Automatic,85.6 mpg,Tax: £170,"Mileage: 28,101",Hybrid,grey,2.0 T8 Recharge PHEV Polestar Engine 5dr AWD Auto
17818,Volvo, XC90,"£39,950",2020,Automatic,33.6 mpg,Tax: £170,"Mileage: 32,529",Petrol,grey,2.0 B5P (250) R DESIGN Pro 5dr AWD Gtron
17819,Volvo, XC40,"£25,280",2019,Automatic,35.8 mpg,Tax: £180,"Mileage: 36,794",Petrol,grey,1.5 T3 (163) Inscription Pro 5dr Geartronic
17820,Volvo, XC40,"£22,990",2019,Automatic,40.4 mpg,Tax: £180,"Mileage: 36,817",Petrol,grey,2.0 T4 Inscription Pro 5dr Geartronic
17821,Volvo, XC60,"£29,970",2020,Automatic,46.3 mpg,Tax: £170,"Mileage: 54,793",Diesel,grey,2.0 B4D Inscription Pro 5dr AWD Geartronic
17822,Volvo, XC40,"£27,999",2021,Semi-Auto,36.7 mpg,Tax: £170,"Mileage: 22,333",Hybrid,grey,2.0 B5P R DESIGN 5dr AWD Auto
17903,Volvo, XC40,"£16,058",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 82,097",Diesel,grey,2.0 D3 Momentum 5dr
17904,Volvo, XC60,"£26,390",2019,Semi-Auto,34.0 mpg,Tax: £180,"Mileage: 23,800",Petrol,grey,2.0 T5 [250] Momentum 5dr Geartronic
17905,Volvo, XC90,"£34,990",2020,Semi-Auto,26.9 mpg,Tax: £180,"Mileage: 27,000",Petrol,grey,2.0 T5 [250] Momentum 5dr AWD Gtron
