,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
16456,Ford, Fiesta,"£12,990",2020,Manual,53.3 mpg,Tax: £180,"Mileage: 8,063",Petrol,grey,a 1.0 EcoBoost 95 Active Edition 5dr
16457,Ford, Fiesta,"£20,990",2022,Manual,40.3 mpg,Tax: £180,"Mileage: 8,590",Petrol,grey,a 1.5 EcoBoost ST-3 5dr
16458,Ford, Puma,"£22,490",2023,Semi-Auto,49.6 mpg,Tax: £170,"Mileage: 9,592",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr DCT
16459,Ford, Focus,"£18,990",2022,Manual,51.4 mpg,Tax: £180,"Mileage: 9,723",Petrol,grey,s 1.0 EcoBoost ST-Line 5dr
16540,Ford, Fiesta,"£14,490",2022,Manual,52.3 mpg,Tax: £180,"Mileage: 15,474",Petrol,grey,a 1.0 EcoBoost ST-Line 5dr
16541,Ford, Fiesta,"£13,900",2021,Manual,52.3 mpg,Tax: £170,"Mileage: 17,197",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV 155 ST-Line X Edition 5dr
16542,Ford, Fiesta,"£12,490",2021,Manual,57.7 mpg,Tax: £170,"Mileage: 20,067",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr
16543,Ford, Puma,"£15,500",2020,Manual,51.4 mpg,Tax: £170,"Mileage: 23,371",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV ST-Line 5dr
16544,Ford, Fiesta,"£10,650",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 32,002",Petrol,grey,a 1.0 EcoBoost Active 1 5dr
16545,Ford, S-MAX,"£18,490",2019,Semi-Auto,51.4 mpg,Tax: £180,"Mileage: 68,533",Diesel,grey,X 2.0 EcoBlue 190 ST-Line 5dr Auto
16546,Ford, Kuga,"£17,071",2019,Manual,39.2 mpg,Tax: £165,"Mileage: 8,366",Petrol,grey,a 1.5 EcoBoost ST-Line 5dr 2WD
16547,Ford, Fiesta,"£11,391",2021,Manual,52.3 mpg,Tax: £180,"Mileage: 24,711",Petrol,grey,a 1.1 75 Trend 5dr
16548,Ford, Mustang,"£33,500",2020,Semi-Auto,22.1 mpg,Tax: £180,"Mileage: 34,893",Petrol,grey,g 5.0 V8 GT 2dr Auto
16549,Ford, Focus,"£14,892",2020,Manual,54.3 mpg,Tax: £170,"Mileage: 38,503",Petrol,grey,s 1.0 EcoBoost Hybrid mHEV 155 ST-Line Edition 5dr
16633,Ford, EcoSport,"£10,795",2018,Manual,54.3 mpg,Tax: £180,"Mileage: 42,375",Petrol,grey,1.0 EcoBoost 125 Titanium 5dr
16634,Ford, Focus,"£22,082",2023,Manual,53.3 mpg,Tax: £170,"Mileage: 1,241",Petrol,grey,1.0 EcoBoost Hybrid mHEV 155 Titanium 5dr
16635,Ford, Fiesta,"£20,553",2023,Automatic,50.4 mpg,Tax: £170,"Mileage: 3,045",Petrol,grey,1.0 EcoBoost Hbd mHEV 125 Active X 5dr Auto
16636,Ford, Focus,"£21,921",2023,Manual,50.4 mpg,Tax: £180,"Mileage: 3,102",Petrol,grey,1.0 EcoBoost ST-Line X 5dr
16637,Ford, Puma,"£22,211",2022,Automatic,49.6 mpg,Tax: £170,"Mileage: 5,700",Petrol,grey,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr DCT
16638,Ford, Kuga,"£30,211",2023,Automatic,201.8 mpg,Tax: £170,"Mileage: 8,056",Hybrid,grey,2.5 PHEV ST-Line Edition 5dr CVT
16639,Ford, Focus,"£29,152",2023,Manual,35.3 mpg,Tax: £180,"Mileage: 8,549",Petrol,grey,2.3 EcoBoost ST 5dr
16640,Ford, Fiesta,"£13,178",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 11,810",Petrol,grey,1.0 EcoBoost 125 Titanium 5dr
16641,Ford, Kuga,"£21,287",2020,Manual,54.3 mpg,Tax: £180,"Mileage: 16,450",Diesel,grey,1.5 EcoBlue ST-Line X First Edition 5dr
16642,Ford, Kuga,"£20,174",2022,Automatic,52.3 mpg,Tax: £180,"Mileage: 16,832",Diesel,grey,1.5 EcoBlue Zetec 5dr Auto
16728,Ford, Focus,"£15,966",2021,Manual,54.3 mpg,Tax: £170,"Mileage: 17,684",Petrol,grey,1.0 EcoBoost Hybrid mHEV 125 Titanium X Ed 5dr
16729,Ford, Fiesta,"£12,268",2019,Manual,56.5 mpg,Tax: £180,"Mileage: 19,561",Petrol,grey,1.0 EcoBoost ST-Line 5dr
16730,Ford, Fiesta,"£13,899",2021,Manual,57.7 mpg,Tax: £170,"Mileage: 20,100",Petrol,grey,1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr
16731,Ford, Fiesta,"£11,888",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 20,556",Petrol,grey,1.0 EcoBoost Active 1 5dr
16732,Ford, Kuga,"£17,782",2020,Manual,54.3 mpg,Tax: £180,"Mileage: 22,135",Diesel,grey,1.5 EcoBlue Titanium 5dr
16733,Ford, Fiesta,"£12,904",2020,Manual,54.3 mpg,Tax: £180,"Mileage: 27,567",Petrol,grey,1.0 EcoBoost 95 ST-Line Edition 5dr
