,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
53,Honda, HRV,"£26,797",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 7,200",Hybrid,beige,V 1.5 eHEV Advance Style 5dr CVT
54,Honda, HRV,"£25,990",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 3,000",Hybrid,beige,1.5 i-MMD (131ps) Elegance eCVT 5-Door
55,Honda, HRV,"£26,450",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 7,543",Hybrid,beige,V 1.5 eHEV Advance 5dr CVT
56,Honda, HRV,"£25,450",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 15,107",Hybrid,beige,V 1.5 eHEV Advance 5dr CVT
57,Honda, HRV,"£27,990",2023,Automatic,52.3 mpg,Tax: £170,"Mileage: 5,652",Hybrid,beige,V 1.5 eHEV Elegance 5dr CVT
58,Honda, HRV,"£23,960",2022,Automatic,52.3 mpg,Tax: n/a,"Mileage: 20,196",Hybrid,beige,V 1.5 eHEV Elegance 5dr CVT
59,Honda, HRV,"£25,495",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 11,470",Hybrid,beige,1.5 eHEV Advance 5dr CVT
60,Honda, HRV,"£27,495",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 15,737",Hybrid,beige,1.5 eHEV Advance Style 5dr CVT
61,Honda, HRV,"£26,995",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 6,800",Hybrid,beige,V 1.5 eHEV Advance 5dr CVT
62,Honda, HRV,"£26,000",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 5,810",Hybrid,beige,V 1.5 eHEV Elegance 5dr CVT
233,Honda, HRV,"£18,599",2018,Other,52.3 mpg,Tax: £180,"Mileage: 16,853",Petrol,black,1.5 i-VTEC EX CVT 5dr
234,Honda, Jazz,"£11,399",2019,Other,48.7 mpg,Tax: £180,"Mileage: 23,036",Petrol,black,1.3 i-VTEC SE 5dr
235,Honda, Jazz,"£13,499",2019,Other,42.8 mpg,Tax: £180,"Mileage: 26,652",Petrol,black,1.5 i-VTEC Sport Navi 5dr
236,Honda, Jazz,"£12,699",2018,Other,57.6 mpg,Tax: £180,"Mileage: 33,263",Petrol,black,1.3 i-VTEC EX 5dr CVT
237,Honda, Civic,"£12,949",2017,Other,56.5 mpg,Tax: £35,"Mileage: 39,127",Petrol,black,1.0 VTEC Turbo SR 5dr CVT
238,Honda, HRV,"£12,199",2018,Other,49.6 mpg,Tax: £180,"Mileage: 43,527",Petrol,black,1.5 i-VTEC SE 5dr
239,Honda, Jazz,"£10,999",2020,Other,48.7 mpg,Tax: £180,"Mileage: 46,608",Petrol,black,1.3 i-VTEC SE Navi 5dr
240,Honda, HRV,"£11,749",2017,Other,49.6 mpg,Tax: £180,"Mileage: 61,107",Petrol,black,1.5 i-VTEC SE 5dr
241,Honda, Civic,"£20,650",2021,Manual,46.3 mpg,Tax: £180,"Mileage: 7,742",Petrol,black,c 1.5 VTEC Turbo Sport 5dr
242,Honda, HRV,"£17,549",2020,Automatic,41.5 mpg,Tax: £180,"Mileage: 16,282",Petrol,black,V 1.5 i-VTEC SE CVT 5dr
329,Honda, Jazz,"£14,000",2019,Automatic,48.7 mpg,Tax: £180,"Mileage: 3,880",Petrol,black,"1.3 i-VTEC S Hatchback 5dr Petrol CVT Euro 6 (s/s) (102 ps) Bluetooth,Paddle Shift"
330,Honda, HRV,"£14,100",2018,Automatic,41.5 mpg,Tax: £180,"Mileage: 43,779",Petrol,black,"1.5 i-VTEC SE SUV 5dr Petrol CVT Euro 6 (s/s) (130 ps) 17'' Alloy Wheels,Privacy Glass"
331,Honda, Jazz,"£20,490",2021,Automatic,58.9 mpg,Tax: £170,"Mileage: 18,000",Hybrid,black,1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
332,Honda, HRV,"£17,490",2019,Automatic,41.5 mpg,Tax: £180,"Mileage: 37,000",Petrol,black,1.5 i-VTEC EX CVT 5dr
333,Honda, Civic,"£8,990",2017,Manual,46.3 mpg,Tax: £200,"Mileage: 75,000",Petrol,black,1.8 i-VTEC SE Plus 5dr [Nav]
334,Honda, Jazz,"£17,795",2019,Automatic,46.3 mpg,Tax: £165,"Mileage: 3,192",Petrol,black,1.3 i-VTEC EX Navi CVT Euro 6 (s/s) 5dr
335,Honda, Jazz,"£17,995",2019,Automatic,46.3 mpg,Tax: £165,"Mileage: 5,698",Petrol,black,1.3 i-VTEC EX Navi CVT Euro 6 (s/s) 5dr
336,Honda, Civic,"£20,499",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 17,306",Petrol,black,c 1.5 VTEC Turbo Sport Plus 5dr
337,Honda, CRV,"£25,199",2019,Automatic,31.7 mpg,Tax: £180,"Mileage: 9,695",Petrol,black,V 1.5 VTEC Turbo EX 5dr CVT
428,Honda, CRV,"£32,999",2022,Automatic,39.2 mpg,Tax: £170,"Mileage: 14,199",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
429,Honda, Jazz,"£20,699",2021,Automatic,61.4 mpg,Tax: £170,"Mileage: 14,588",Hybrid,black,z 1.5 i-MMD Hybrid EX 5dr eCVT
430,Honda, HRV,"£17,799",2018,Automatic,52.3 mpg,Tax: £180,"Mileage: 26,940",Petrol,black,V 1.5 i-VTEC EX CVT 5dr
431,Honda, CRV,"£21,199",2019,Automatic,53.3 mpg,Tax: £170,"Mileage: 38,049",Hybrid,black,V 2.0 i-MMD Hybrid SR 2WD 5dr eCVT
432,Honda, Civic,"£20,850",2020,Automatic,60.1 mpg,Tax: £180,"Mileage: 40,546",Petrol,black,c 1.0 Vtec Turbo 126 Ex 5Dr Cvt
433,Honda, CRV,"£16,775",2020,Manual,38.2 mpg,Tax: £180,"Mileage: 40,136",Petrol,black,V 1.5 VTEC Turbo SE 5dr 2WD
434,Honda, Jazz,"£18,400",2021,Automatic,62.8 mpg,Tax: £170,"Mileage: 4,780",Hybrid,black,"1.5 h i-MMD SE Hatchback 5dr Petrol Hybrid eCVT Euro 6 (s/s) (109 ps) Lane Assist,Bluetooth"
435,Honda, Jazz,"£16,300",2020,Automatic,62.8 mpg,Tax: £170,"Mileage: 14,610",Hybrid,black,"1.5 h i-MMD SE Hatchback 5dr Petrol Hybrid eCVT Euro 6 (s/s) (107 ps) Lane Assist,Parking Camera"
436,Honda, Civic,"£15,500",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 44,124",Petrol,black,"1.5 VTEC Turbo Sport Hatchback 5dr Petrol Manual Euro 6 (s/s) (182 ps) Android Auto,Apple CarPlay"
525,Honda, Civic,"£17,180",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 3,007",Petrol,black,1.5 Vtec Sport
526,Honda, CRV,"£34,990",2022,Automatic,39.2 mpg,Tax: £170,"Mileage: 7,594",Hybrid,black,2.0 i-MMD (184ps) AWD EX 5-Door
527,Honda, Civic,"£32,990",2022,Automatic,56.5 mpg,Tax: £170,"Mileage: 9,500",Hybrid,black,2.0 i-MMD (184ps) Advance Hybrid 1993cc
528,Honda, HRV,"£25,990",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 12,200",Hybrid,black,1.5 i-MMD (131ps) Advance eCVT 5-Door
529,Honda, Jazz,"£23,490",2021,Automatic,58.9 mpg,Tax: £170,"Mileage: 13,181",Hybrid,black,1.5 i-MMD (107ps) Crosstar EX (Two Tone)
530,Honda, CRV,"£31,990",2023,Automatic,39.8 mpg,Tax: £170,"Mileage: 16,746",Hybrid,black,2.0 i-MMD (184ps) AWD SR 5-Door
531,Honda, HRV,"£15,990",2019,Manual,42.2 mpg,Tax: £180,"Mileage: 33,500",Petrol,black,1.5 i-VTEC SE (s/s) 5-Door
532,Honda, CRV,"£34,990",2023,Automatic,39.2 mpg,Tax: £170,"Mileage: 5,148",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
533,Honda, CRV,"£30,977",2023,Automatic,39.8 mpg,Tax: £170,"Mileage: 11,042",Hybrid,black,V 2.0 i-MMD Hybrid SR 5dr eCVT
534,Honda, CRV,"£29,990",2021,Automatic,42.8 mpg,Tax: £170,"Mileage: 14,859",Hybrid,black,V 2.0 i-MMD Hybrid Sport Line 2WD 5dr eCVT
624,Honda, Jazz,"£18,290",2020,Automatic,62.8 mpg,Tax: £170,"Mileage: 20,680",Hybrid,black,z 1.5 i-MMD Hybrid SR 5dr eCVT
625,Honda, Jazz,"£12,390",2017,Manual,55.4 mpg,Tax: £35,"Mileage: 21,299",Petrol,black,z 1.3 EX Navi 5dr
626,Honda, Civic,"£45,950",2023,Manual,34.5 mpg,Tax: £180,"Mileage: 7,081",Petrol,black,c 2.0 VTEC Turbo Type R 5dr
627,Honda, Civic,"£31,450",2022,Automatic,56.5 mpg,Tax: £170,"Mileage: 7,500",Hybrid,black,c 2.0 eHEV Sport 5dr CVT
628,Honda, Civic,"£34,950",2023,Automatic,56.5 mpg,Tax: £170,"Mileage: 7,500",Hybrid,black,c 2.0 eHEV Sport 5dr CVT
629,Honda, Jazz,"£22,950",2022,Automatic,61.4 mpg,Tax: £170,"Mileage: 10,294",Hybrid,black,z 1.5 i-MMD Hybrid EX 5dr eCVT
630,Honda, CRV,"£32,450",2022,Automatic,39.2 mpg,Tax: £170,"Mileage: 13,541",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
631,Honda, CRV,"£28,950",2021,Automatic,39.2 mpg,Tax: £170,"Mileage: 25,832",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
632,Honda, HRV,"£16,950",2019,Manual,42.2 mpg,Tax: £180,"Mileage: 36,978",Petrol,black,V 1.5 i-VTEC EX 5dr
633,Honda, Jazz,"£17,450",2021,Automatic,62.8 mpg,Tax: £170,"Mileage: 37,482",Hybrid,black,z 1.5 i-MMD Hybrid SR 5dr eCVT
719,Honda, Jazz,"£12,000",2019,Manual,48.7 mpg,Tax: £180,"Mileage: 28,122",Petrol,black,
720,Honda, Civic,"£34,495",2023,Automatic,56.5 mpg,Tax: £170,"Mileage: 3,000",Hybrid,black,c 2.0 eHEV Sport 5dr CVT
721,Honda, Jazz,"£24,490",2023,Automatic,62.8 mpg,Tax: £170,"Mileage: 3,248",Hybrid,black,z 1.5 i-MMD Hybrid Elegance 5dr eCVT
722,Honda, Jazz,"£24,990",2023,Automatic,62.8 mpg,Tax: £170,"Mileage: 3,500",Hybrid,black,z 1.5 i-MMD Hybrid Elegance 5dr eCVT
723,Honda, Jazz,"£20,450",2023,Automatic,62.8 mpg,Tax: £170,"Mileage: 4,000",Hybrid,black,z 1.5 i-MMD Hybrid SE 5dr eCVT
724,Honda, Jazz,"£27,490",2023,Automatic,2.7 mpg,Tax: £170,"Mileage: 4,236",Hybrid,black,z 1.5 i-MMD Hybrid Advance 5dr eCVT
725,Honda, CRV,"£52,390",2023,Automatic,0.8 mpg,Tax: £170,"Mileage: 5,000",Hybrid,black,V 2.0 ePHEV Advance Tech 5dr eCVT
726,Honda, CRV,"£39,590",2023,Automatic,39.2 mpg,Tax: £170,"Mileage: 8,000",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
727,Honda, CRV,"£30,990",2022,Automatic,42.2 mpg,Tax: £170,"Mileage: 9,780",Hybrid,black,V 2.0 i-MMD Hybrid SR 2WD 5dr eCVT
728,Honda, CRV,"£32,990",2022,Automatic,42.2 mpg,Tax: £170,"Mileage: 10,000",Hybrid,black,V 2.0 i-MMD Hybrid SR 2WD 5dr eCVT
813,Honda, CRV,"£26,850",2021,Automatic,42.2 mpg,Tax: £170,"Mileage: 11,393",Hybrid,black,V 2.0 i-MMD Hybrid SR 2WD 5dr eCVT
814,Honda, Jazz,"£22,095",2021,Automatic,58.9 mpg,Tax: £155,"Mileage: 12,500",Hybrid,black,z 1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
815,Honda, Civic,"£29,990",2022,Automatic,60.1 mpg,Tax: £170,"Mileage: 12,500",Hybrid,black,c 2.0 eHEV Elegance 5dr CVT
816,Honda, HRV,"£15,549",2019,Automatic,41.5 mpg,Tax: £180,"Mileage: 37,634",Petrol,black,V 1.5 i-VTEC SE CVT 5dr
817,Honda, HRV,"£14,000",2019,Automatic,41.5 mpg,Tax: £180,"Mileage: 74,487",Petrol,black,V 1.5 i-VTEC EX CVT 5dr
818,Honda, Civic,"£15,495",2019,Manual,80.7 mpg,Tax: £180,"Mileage: 15,000",Diesel,black,c 1.6 i-DTEC SR 5dr
819,Honda, Civic,"£12,499",2018,Manual,58.9 mpg,Tax: £180,"Mileage: 39,378",Petrol,black,SR VTEC
820,Honda, Jazz,"£20,890",2020,Automatic,58.9 mpg,Tax: £170,"Mileage: 12,777",Hybrid,black,z 1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
821,Honda, HRV,"£17,790",2020,Manual,42.2 mpg,Tax: £180,"Mileage: 18,664",Petrol,black,V 1.5 i-VTEC SE 5dr
822,Honda, Jazz,"£13,490",2019,Manual,42.8 mpg,Tax: £180,"Mileage: 26,852",Petrol,black,z 1.5 I-Vtec Sport Navi 5Dr
908,Honda, CRV,"£25,990",2021,Automatic,39.2 mpg,Tax: £170,"Mileage: 44,146",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
909,Honda, CRV,"£19,690",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 52,340",Petrol,black,V 1.5 VTEC Turbo SR 5dr [7 Seat]
910,Honda, Jazz,"£12,300",2017,Automatic,57.6 mpg,Tax: n/a,"Mileage: 26,689",Petrol,black,1.3 i-VTEC EX CVT with Reverse
911,Honda, Jazz,"£22,991",2021,Automatic,58.9 mpg,Tax: £170,"Mileage: 5,715",Hybrid,black,z 1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
912,Honda, Jazz,"£20,487",2020,Automatic,61.4 mpg,Tax: £170,"Mileage: 8,393",Hybrid,black,z 1.5 i-MMD Hybrid EX 5dr eCVT
913,Honda, Jazz,"£13,316",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 31,543",Petrol,black,z 1.3 i-VTEC EX Navi 5dr
914,Honda, Civic,"£48,695",2023,Manual,34.5 mpg,Tax: £180,Mileage: 665,Petrol,black,2.0 VTEC Turbo Type R 5dr
915,Honda, Jazz,"£21,495",2022,Automatic,62.8 mpg,Tax: £170,"Mileage: 6,151",Hybrid,black,1.5 i-MMD Hybrid SR 5dr eCVT
916,Honda, HRV,"£25,987",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 6,180",Hybrid,black,1.5 eHEV Elegance 5dr CVT
1004,Honda, Jazz,"£23,295",2023,Automatic,61.4 mpg,Tax: £170,"Mileage: 6,379",Hybrid,black,1.5 i-MMD Hybrid EX 5dr eCVT
1005,Honda, HRV,"£25,495",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 6,649",Hybrid,black,1.5 eHEV Elegance 5dr CVT
1006,Honda, Civic,"£18,795",2021,Automatic,43.5 mpg,Tax: £180,"Mileage: 7,009",Petrol,black,1.0 VTEC Turbo 126 SR 5dr CVT
1007,Honda, Jazz,"£21,795",2020,Automatic,58.9 mpg,Tax: £170,"Mileage: 12,349",Hybrid,black,1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
1008,Honda, HRV,"£26,995",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 12,898",Hybrid,black,1.5 eHEV Advance 5dr CVT
1009,Honda, Jazz,"£22,295",2022,Automatic,58.9 mpg,Tax: £170,"Mileage: 16,683",Hybrid,black,1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
1010,Honda, HRV,"£25,295",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 19,363",Hybrid,black,1.5 eHEV Advance 5dr CVT
1011,Honda, Jazz,"£17,995",2021,Automatic,62.8 mpg,Tax: £170,"Mileage: 40,597",Hybrid,black,1.5 i-MMD Hybrid SR 5dr eCVT
1012,Honda, Civic,"£15,295",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 39,301",Petrol,black,1.0 VTEC Turbo EX Euro 6 (s/s) 5dr
1013,Honda, Civic,"£15,150",2018,Manual,58.9 mpg,Tax: £155,"Mileage: 26,300",Petrol,black,c 1.0 VTEC Turbo 126 SR 5dr
1094,Honda, HRV,"£17,200",2019,Manual,42.2 mpg,Tax: £180,"Mileage: 35,598",Petrol,black,V 1.5 i-VTEC EX 5dr
1095,Honda, CRV,"£16,600",2017,Manual,37.2 mpg,Tax: £180,"Mileage: 32,984",Petrol,black,Cr-V Estate SR
1096,Honda, Jazz,"£20,850",2021,Automatic,61.4 mpg,Tax: £170,"Mileage: 19,457",Hybrid,black,z 1.5 i-MMD Hybrid EX 5dr eCVT
1097,Honda, Jazz,"£25,810",2023,Automatic,2.7 mpg,Tax: £170,"Mileage: 3,585",Hybrid,black,z 1.5 i-MMD Hybrid Advance 5dr eCVT
1098,Honda, HRV,"£21,125",2020,Automatic,41.5 mpg,Tax: £180,"Mileage: 13,982",Petrol,black,V 1.5 i-VTEC EX CVT 5dr
1099,Honda, HRV,"£19,995",2020,Manual,42.2 mpg,Tax: £180,"Mileage: 22,934",Petrol,black,I-VTEC SPORT
1100,Honda, HRV,"£28,995",2023,Automatic,52.3 mpg,Tax: £170,Mileage: 5,Hybrid,black,1.5 eHEV Elegance 5dr CVT
1101,Honda, CRV,"£38,995",2023,Automatic,39.2 mpg,Tax: £170,"Mileage: 5,825",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
1102,Honda, Civic,"£11,879",2019,Automatic,68.9 mpg,Tax: £180,"Mileage: 74,800",Diesel,black,i-DTEC SR
1103,Honda, CRV,"£12,250",2017,Manual,64.2 mpg,Tax: £180,"Mileage: 64,088",Diesel,black,V 1.6 i-DTEC SE Plus 5dr 2WD
1188,Honda, Civic,"£15,307",2017,Manual,48.7 mpg,Tax: £180,"Mileage: 25,275",Petrol,black,c 1.5 VTEC Turbo Sport 5dr
1189,Honda, Jazz,"£26,000",2023,Automatic,58.9 mpg,Tax: £170,"Mileage: 2,051",Hybrid,black,z 1.5 i-MMD Hybrid Crosstar EX 5dr eCVT
1190,Honda, Civic,"£21,750",2021,Automatic,42.8 mpg,Tax: £180,"Mileage: 4,778",Petrol,black,c 1.5 VTEC Turbo Sport 5dr CVT
1191,Honda, Civic,"£32,000",2023,Automatic,56.5 mpg,Tax: £170,"Mileage: 5,202",Hybrid,black,c 2.0 eHEV Sport 5dr CVT
1192,Honda, CRV,"£33,250",2023,Automatic,39.8 mpg,Tax: £170,"Mileage: 7,145",Hybrid,black,V 2.0 i-MMD Hybrid SR 5dr eCVT
1193,Honda, Jazz,"£19,000",2020,Automatic,62.8 mpg,Tax: £170,"Mileage: 9,563",Hybrid,black,z 1.5 i-MMD Hybrid SR 5dr eCVT
1194,Honda, Civic,"£28,250",2022,Automatic,60.1 mpg,Tax: £170,"Mileage: 17,336",Hybrid,black,c 2.0 eHEV Elegance 5dr CVT
1195,Honda, CRV,"£27,000",2021,Automatic,39.8 mpg,Tax: £170,"Mileage: 17,375",Hybrid,black,V 2.0 i-MMD Hybrid SR 5dr eCVT
1196,Honda, HRV,"£14,500",2018,Manual,49.6 mpg,Tax: £180,"Mileage: 21,597",Petrol,black,V 1.5 i-VTEC SE 5dr
1197,Honda, HRV,"£11,200",2017,Manual,68.9 mpg,Tax: £180,"Mileage: 69,087",Diesel,black,"1.6 i-DTEC EX SUV 5dr Diesel Manual Euro 6 (s/s) (120 ps) Panoramic Roof,Full Leather"
1284,Honda, Jazz,"£16,600",2020,Automatic,62.8 mpg,Tax: £170,"Mileage: 11,724",Hybrid,black,"1.5 h i-MMD SE Hatchback 5dr Petrol Hybrid eCVT Euro 6 (s/s) (107 ps) Lane Assist,Bluetooth"
1285,Honda, Civic,"£13,590",2019,Manual,58.9 mpg,Tax: £180,"Mileage: 50,409",Petrol,black,c 1.0 VTEC Turbo 126 SR 5dr
1286,Honda, Jazz,"£26,990",2023,Automatic,61.4 mpg,Tax: £170,"Mileage: 3,628",Hybrid,black,1.5 i-MMD Hybrid Advance Sport 5dr eCVT
1287,Honda, HRV,"£26,990",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 21,407",Hybrid,black,1.5 eHEV Advance Style 5dr CVT
1288,Honda, CRV,"£25,343",2019,Automatic,51.4 mpg,Tax: £170,"Mileage: 25,460",Hybrid,black,2.0 i-MMD Hybrid EX 5dr eCVT
1289,Honda, CRV,"£16,858",2020,Manual,38.2 mpg,Tax: £180,"Mileage: 35,759",Petrol,black,V 1.5 VTEC Turbo SE 5dr 2WD
1290,Honda, Civic,"£13,758",2020,Manual,80.7 mpg,Tax: £180,"Mileage: 54,290",Diesel,black,c 1.6 i-DTEC SR 5dr
1291,Honda, Jazz,"£26,990",2023,Automatic,58.9 mpg,Tax: £170,"Mileage: 1,500",Hybrid,black,z 1.5 i-MMD Hybrid Crosstar Advance 5dr eCVT
1292,Honda, Jazz,"£19,900",2021,Automatic,61.4 mpg,Tax: £170,"Mileage: 12,851",Hybrid,black,z 1.5 i-MMD Hybrid EX 5dr eCVT
1293,Honda, CRV,"£13,995",2018,Manual,64.2 mpg,Tax: £155,"Mileage: 41,078",Diesel,black,1.6 I-DTEC S NAVI 5d 118 BHP
1377,Honda, CRV,"£24,350",2021,Automatic,42.8 mpg,Tax: £170,"Mileage: 28,571",Hybrid,black,Cr-v 2.0 i-MMD Hybrid Sport Line 2WD 5dr eCVT Estate
1378,Honda, Jazz,"£17,250",2020,Automatic,62.8 mpg,Tax: £170,"Mileage: 4,266",Hybrid,black,1.5 h i-MMD SE Hatchback 5dr Petrol Hybrid eCVT Euro 6 (s/s) (107 ps)
1379,Honda, HRV,"£30,765",2023,Automatic,52.3 mpg,Tax: n/a,"Mileage: 1,250",Hybrid,black,1.5 eHEV Elegance 5dr CVT
1380,Honda, HRV,"£17,495",2020,Manual,42.2 mpg,Tax: £180,"Mileage: 19,962",Petrol,black,1.5 i-VTEC SE 5dr
1381,Honda, Jazz,"£24,490",2022,Automatic,58.9 mpg,Tax: £170,"Mileage: 7,472",Hybrid,black,1.5 i-MMD (107ps) EX
1382,Honda, HRV,"£26,490",2021,Automatic,52.3 mpg,Tax: £170,"Mileage: 13,777",Hybrid,black,1.5 i-MMD (131ps) Advance eCVT 5-Door
1383,Honda, CRV,"£29,990",2022,Automatic,42.8 mpg,Tax: £170,"Mileage: 17,700",Hybrid,black,2.0 i-MMD (184ps) Sport line
1384,Honda, Civic,"£16,695",2019,Manual,80.7 mpg,Tax: £180,"Mileage: 36,389",Diesel,black,1.6 i-DTEC (120ps) EX (s/s) 5-Door
1385,Honda, HRV,"£16,800",2018,Automatic,52.3 mpg,Tax: £180,"Mileage: 11,937",Petrol,black,V 1.5 i-VTEC SE CVT 5dr
1386,Honda, HRV,"£15,700",2018,Manual,68.9 mpg,Tax: £180,"Mileage: 16,208",Diesel,black,V 1.6 i-DTEC EX 5dr
1473,Honda, Civic,"£17,000",2021,Automatic,43.5 mpg,Tax: £180,"Mileage: 21,516",Petrol,black,c 1.0 VTEC Turbo 126 SR 5dr CVT
1474,Honda, CRV,"£22,000",2020,Automatic,53.3 mpg,Tax: £170,"Mileage: 26,122",Hybrid,black,V 2.0 i-MMD Hybrid SE 2WD 5dr eCVT
1475,Honda, CRV,"£32,500",2023,Automatic,39.2 mpg,Tax: £170,"Mileage: 10,608",Hybrid,black,V 2.0 i-MMD Hybrid EX 5dr eCVT
1476,Honda, HRV,"£18,500",2019,Automatic,39.2 mpg,Tax: £180,"Mileage: 35,064",Petrol,black,V 1.5 i-VTEC Turbo Sport CVT 5dr
1477,Honda, CRV,"£17,295",2019,Manual,38.2 mpg,Tax: £180,"Mileage: 26,400",Petrol,black,1.5 I-VTEC 170 SE [NEW SHAPE] 2WD 5 Dr
1478,Honda, Jazz,"£10,595",2018,Manual,56.5 mpg,Tax: £180,"Mileage: 39,561",Petrol,black,1.3 i-VTEC SE Euro 6 (s/s) 5dr ** 6 Month Warranty Included**
1479,Honda, HRV,"£16,695",2018,Manual,49.6 mpg,Tax: £180,"Mileage: 8,534",Petrol,black,1.5 i-VTEC SE (s/s) 5-Door
1480,Honda, Jazz,"£23,490",2022,Automatic,61.4 mpg,Tax: £170,"Mileage: 9,225",Hybrid,black,1.5 i-MMD (107ps) EX
1481,Honda, Civic,"£17,495",2019,Manual,58.9 mpg,Tax: £180,"Mileage: 10,577",Petrol,black,1.0 VTEC TURBO SR 5-Door
1482,Honda, CRV,"£32,995",2022,Automatic,39.2 mpg,Tax: £170,"Mileage: 13,435",Hybrid,black,2.0 i-MMD (184ps) AWD EX 5-Door
1567,Honda, Civic,"£16,495",2020,Manual,46.3 mpg,Tax: £180,"Mileage: 19,033",Petrol,black,1.0 VTEC Turbo 126 SR 5dr
1568,Honda, HRV,"£13,710",2018,Manual,68.9 mpg,Tax: £180,"Mileage: 27,304",Diesel,black,V 1.6 i-DTEC SE Navi 5dr
1569,Honda, CRV,"£13,900",2018,Manual,64.2 mpg,Tax: £180,"Mileage: 48,720",Diesel,black,1.6 i-DTEC SE Plus Navi Euro 6 (s/s) 5dr REVERSING CAMERA DUAL CLIMATE
1570,Honda, Civic,"£10,600",2018,Automatic,46.3 mpg,Tax: £180,"Mileage: 114,770",Petrol,black,1.5 VTEC Turbo GPF Sport CVT Euro 6 (s/s) 5dr 1 OWNER REVERSING CAMERA AUTO
1571,Honda, Jazz,"£20,213",2022,Automatic,62.8 mpg,Tax: £170,"Mileage: 9,643",Hybrid,black,z 1.5 i-MMD Hybrid SR 5dr eCVT
1572,Honda, HRV,"£17,625",2020,Manual,42.2 mpg,Tax: £180,"Mileage: 17,523",Petrol,black,V 1.5 i-VTEC SE 5dr
1573,Honda, Jazz,"£12,282",2020,Manual,48.7 mpg,Tax: £180,"Mileage: 21,987",Petrol,black,z 1.3 i-VTEC S 5dr
1574,Honda, Jazz,"£20,000",2022,Automatic,62.8 mpg,Tax: £170,"Mileage: 8,476",Hybrid,black,z 1.5 i-MMD Hybrid SR 5dr eCVT
1663,Honda, HRV,"£22,495",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 14,282",Hybrid,black,V 1.5 eHEV Elegance 5dr CVT
1664,Honda, Civic,"£16,445",2020,Automatic,43.5 mpg,Tax: £180,"Mileage: 17,961",Petrol,black,c 1.0 VTEC Turbo 126 SR 5dr CVT
1665,Honda, Jazz,"£12,795",2018,Automatic,57.6 mpg,Tax: £180,"Mileage: 42,044",Petrol,black,z 1.3 i-VTEC EX Navi 5dr CVT
1666,Honda, Jazz,"£10,000",2019,Manual,48.7 mpg,Tax: £180,"Mileage: 42,606",Petrol,black,1.3 I-VTEC SE 5d 101 BHP
1667,Honda, CRV,"£15,399",2017,Manual,38.2 mpg,Tax: £180,"Mileage: 43,350",Petrol,black,2.0 i-VTEC SE Plus Navi SUV 5dr Petrol Manual 4WD Euro 6 (s/s) (155 ps)
1668,Honda, HRV,"£24,700",2022,Automatic,52.3 mpg,Tax: £170,"Mileage: 18,508",Hybrid,black,V 1.5 eHEV Advance 5dr CVT
1669,Honda, Jazz,"£24,490",2023,Automatic,62.8 mpg,Tax: £170,Mileage: 621,Hybrid,black,1.5 i-MMD (122ps) Elegance eCVT
1670,Honda, Jazz,"£21,490",2020,Automatic,58.9 mpg,Tax: £170,"Mileage: 16,346",Hybrid,black,1.5 i-MMD (107ps) Crosstar EX
1671,Honda, CRV,"£26,990",2021,Automatic,42.8 mpg,Tax: £170,"Mileage: 18,430",Hybrid,black,2.0 i-MMD (184ps) Sport line
1672,Honda, HRV,"£16,900",2019,Manual,42.2 mpg,Tax: £180,"Mileage: 18,572",Petrol,black,1.5 i-VTEC SE (s/s) 5-Door
